id	person	label_affiliation
157	http://www.aifb.uni-karlsruhe.de/Personen/viewPersonOWL/id52instance	http://www.aifb.uni-karlsruhe.de/Forschungsgruppen/viewForschungsgruppeOWL/id1instance
158	http://www.aifb.uni-karlsruhe.de/Personen/viewPersonOWL/id1872instance	http://www.aifb.uni-karlsruhe.de/Forschungsgruppen/viewForschungsgruppeOWL/id1instance
159	http://www.aifb.uni-karlsruhe.de/Personen/viewPersonOWL/id2049instance	http://www.aifb.uni-karlsruhe.de/Forschungsgruppen/viewForschungsgruppeOWL/id4instance
160	http://www.aifb.uni-karlsruhe.de/Personen/viewPersonOWL/id2096instance	http://www.aifb.uni-karlsruhe.de/Forschungsgruppen/viewForschungsgruppeOWL/id4instance
161	http://www.aifb.uni-karlsruhe.de/Personen/viewPersonOWL/id2143instance	http://www.aifb.uni-karlsruhe.de/Forschungsgruppen/viewForschungsgruppeOWL/id3instance
162	http://www.aifb.uni-karlsruhe.de/Personen/viewPersonOWL/id2153instance	http://www.aifb.uni-karlsruhe.de/Forschungsgruppen/viewForschungsgruppeOWL/id3instance
163	http://www.aifb.uni-karlsruhe.de/Personen/viewPersonOWL/id2088instance	http://www.aifb.uni-karlsruhe.de/Forschungsgruppen/viewForschungsgruppeOWL/id1instance
164	http://www.aifb.uni-karlsruhe.de/Personen/viewPersonOWL/id2121instance	http://www.aifb.uni-karlsruhe.de/Forschungsgruppen/viewForschungsgruppeOWL/id1instance
165	http://www.aifb.uni-karlsruhe.de/Personen/viewPersonOWL/id2053instance	http://www.aifb.uni-karlsruhe.de/Forschungsgruppen/viewForschungsgruppeOWL/id3instance
166	http://www.aifb.uni-karlsruhe.de/Personen/viewPersonOWL/id2120instance	http://www.aifb.uni-karlsruhe.de/Forschungsgruppen/viewForschungsgruppeOWL/id2instance
167	http://www.aifb.uni-karlsruhe.de/Personen/viewPersonOWL/id22instance	http://www.aifb.uni-karlsruhe.de/Forschungsgruppen/viewForschungsgruppeOWL/id3instance
168	http://www.aifb.uni-karlsruhe.de/Personen/viewPersonOWL/id2108instance	http://www.aifb.uni-karlsruhe.de/Forschungsgruppen/viewForschungsgruppeOWL/id4instance
169	http://www.aifb.uni-karlsruhe.de/Personen/viewPersonOWL/id1884instance	http://www.aifb.uni-karlsruhe.de/Forschungsgruppen/viewForschungsgruppeOWL/id1instance
170	http://www.aifb.uni-karlsruhe.de/Personen/viewPersonOWL/id2118instance	http://www.aifb.uni-karlsruhe.de/Forschungsgruppen/viewForschungsgruppeOWL/id2instance
171	http://www.aifb.uni-karlsruhe.de/Personen/viewPersonOWL/id23instance	http://www.aifb.uni-karlsruhe.de/Forschungsgruppen/viewForschungsgruppeOWL/id1instance
172	http://www.aifb.uni-karlsruhe.de/Personen/viewPersonOWL/id2071instance	http://www.aifb.uni-karlsruhe.de/Forschungsgruppen/viewForschungsgruppeOWL/id4instance
173	http://www.aifb.uni-karlsruhe.de/Personen/viewPersonOWL/id40instance	http://www.aifb.uni-karlsruhe.de/Forschungsgruppen/viewForschungsgruppeOWL/id3instance
174	http://www.aifb.uni-karlsruhe.de/Personen/viewPersonOWL/id2083instance	http://www.aifb.uni-karlsruhe.de/Forschungsgruppen/viewForschungsgruppeOWL/id1instance
175	http://www.aifb.uni-karlsruhe.de/Personen/viewPersonOWL/id33instance	http://www.aifb.uni-karlsruhe.de/Forschungsgruppen/viewForschungsgruppeOWL/id4instance
176	http://www.aifb.uni-karlsruhe.de/Personen/viewPersonOWL/id2091instance	http://www.aifb.uni-karlsruhe.de/Forschungsgruppen/viewForschungsgruppeOWL/id2instance
