id	proxy	label_cateogory
318	http://purl.org/collections/nl/am/proxy-60955	http://purl.org/collections/nl/am/t-22503
319	http://purl.org/collections/nl/am/proxy-51965	http://purl.org/collections/nl/am/t-22503
320	http://purl.org/collections/nl/am/proxy-21787	http://purl.org/collections/nl/am/t-15579
321	http://purl.org/collections/nl/am/proxy-45728	http://purl.org/collections/nl/am/t-14592
322	http://purl.org/collections/nl/am/proxy-42019	http://purl.org/collections/nl/am/t-22505
323	http://purl.org/collections/nl/am/proxy-4140	http://purl.org/collections/nl/am/t-22503
324	http://purl.org/collections/nl/am/proxy-69639	http://purl.org/collections/nl/am/t-22503
325	http://purl.org/collections/nl/am/proxy-18988	http://purl.org/collections/nl/am/t-15606
326	http://purl.org/collections/nl/am/proxy-29638	http://purl.org/collections/nl/am/t-15579
327	http://purl.org/collections/nl/am/proxy-62353	http://purl.org/collections/nl/am/t-22505
328	http://purl.org/collections/nl/am/proxy-12252	http://purl.org/collections/nl/am/t-15606
329	http://purl.org/collections/nl/am/proxy-3141	http://purl.org/collections/nl/am/t-22503
330	http://purl.org/collections/nl/am/proxy-16537	http://purl.org/collections/nl/am/t-5504
331	http://purl.org/collections/nl/am/proxy-64274	http://purl.org/collections/nl/am/t-22505
332	http://purl.org/collections/nl/am/proxy-70170	http://purl.org/collections/nl/am/t-22503
333	http://purl.org/collections/nl/am/proxy-49279	http://purl.org/collections/nl/am/t-22504
334	http://purl.org/collections/nl/am/proxy-73450	http://purl.org/collections/nl/am/t-22505
335	http://purl.org/collections/nl/am/proxy-32873	http://purl.org/collections/nl/am/t-22508
336	http://purl.org/collections/nl/am/proxy-12925	http://purl.org/collections/nl/am/t-15606
337	http://purl.org/collections/nl/am/proxy-73864	http://purl.org/collections/nl/am/t-15606
338	http://purl.org/collections/nl/am/proxy-21649	http://purl.org/collections/nl/am/t-15579
339	http://purl.org/collections/nl/am/proxy-3533	http://purl.org/collections/nl/am/t-22503
340	http://purl.org/collections/nl/am/proxy-51094	http://purl.org/collections/nl/am/t-22503
341	http://purl.org/collections/nl/am/proxy-10235	http://purl.org/collections/nl/am/t-22508
342	http://purl.org/collections/nl/am/proxy-14020	http://purl.org/collections/nl/am/t-5504
343	http://purl.org/collections/nl/am/proxy-50696	http://purl.org/collections/nl/am/t-22504
344	http://purl.org/collections/nl/am/proxy-14720	http://purl.org/collections/nl/am/t-15606
345	http://purl.org/collections/nl/am/proxy-72156	http://purl.org/collections/nl/am/t-22503
346	http://purl.org/collections/nl/am/proxy-50674	http://purl.org/collections/nl/am/t-22506
347	http://purl.org/collections/nl/am/proxy-47409	http://purl.org/collections/nl/am/t-5504
348	http://purl.org/collections/nl/am/proxy-23404	http://purl.org/collections/nl/am/t-22508
349	http://purl.org/collections/nl/am/proxy-58525	http://purl.org/collections/nl/am/t-5504
350	http://purl.org/collections/nl/am/proxy-73766	http://purl.org/collections/nl/am/t-15579
351	http://purl.org/collections/nl/am/proxy-51690	http://purl.org/collections/nl/am/t-22503
352	http://purl.org/collections/nl/am/proxy-71028	http://purl.org/collections/nl/am/t-22503
353	http://purl.org/collections/nl/am/proxy-50433	http://purl.org/collections/nl/am/t-22503
354	http://purl.org/collections/nl/am/proxy-1882	http://purl.org/collections/nl/am/t-22503
355	http://purl.org/collections/nl/am/proxy-13944	http://purl.org/collections/nl/am/t-15459
356	http://purl.org/collections/nl/am/proxy-53658	http://purl.org/collections/nl/am/t-22503
357	http://purl.org/collections/nl/am/proxy-2264	http://purl.org/collections/nl/am/t-22503
358	http://purl.org/collections/nl/am/proxy-52174	http://purl.org/collections/nl/am/t-22503
359	http://purl.org/collections/nl/am/proxy-32169	http://purl.org/collections/nl/am/t-15579
360	http://purl.org/collections/nl/am/proxy-3042	http://purl.org/collections/nl/am/t-22503
361	http://purl.org/collections/nl/am/proxy-28291	http://purl.org/collections/nl/am/t-5504
362	http://purl.org/collections/nl/am/proxy-10291	http://purl.org/collections/nl/am/t-22508
363	http://purl.org/collections/nl/am/proxy-26353	http://purl.org/collections/nl/am/t-15459
364	http://purl.org/collections/nl/am/proxy-10237	http://purl.org/collections/nl/am/t-22508
365	http://purl.org/collections/nl/am/proxy-19559	http://purl.org/collections/nl/am/t-15579
366	http://purl.org/collections/nl/am/proxy-30068	http://purl.org/collections/nl/am/t-5504
367	http://purl.org/collections/nl/am/proxy-9314	http://purl.org/collections/nl/am/t-5504
368	http://purl.org/collections/nl/am/proxy-71944	http://purl.org/collections/nl/am/t-22503
369	http://purl.org/collections/nl/am/proxy-10683	http://purl.org/collections/nl/am/t-22508
370	http://purl.org/collections/nl/am/proxy-20694	http://purl.org/collections/nl/am/t-15606
371	http://purl.org/collections/nl/am/proxy-361	http://purl.org/collections/nl/am/t-22503
372	http://purl.org/collections/nl/am/proxy-53214	http://purl.org/collections/nl/am/t-22503
373	http://purl.org/collections/nl/am/proxy-24843	http://purl.org/collections/nl/am/t-15459
374	http://purl.org/collections/nl/am/proxy-6634	http://purl.org/collections/nl/am/t-15606
375	http://purl.org/collections/nl/am/proxy-51692	http://purl.org/collections/nl/am/t-22503
376	http://purl.org/collections/nl/am/proxy-39111	http://purl.org/collections/nl/am/t-22506
377	http://purl.org/collections/nl/am/proxy-48025	http://purl.org/collections/nl/am/t-15579
378	http://purl.org/collections/nl/am/proxy-68367	http://purl.org/collections/nl/am/t-14592
379	http://purl.org/collections/nl/am/proxy-28589	http://purl.org/collections/nl/am/t-22508
380	http://purl.org/collections/nl/am/proxy-20665	http://purl.org/collections/nl/am/t-15459
381	http://purl.org/collections/nl/am/proxy-32577	http://purl.org/collections/nl/am/t-15606
382	http://purl.org/collections/nl/am/proxy-53797	http://purl.org/collections/nl/am/t-22503
383	http://purl.org/collections/nl/am/proxy-8282	http://purl.org/collections/nl/am/t-22507
384	http://purl.org/collections/nl/am/proxy-31368	http://purl.org/collections/nl/am/t-15579
385	http://purl.org/collections/nl/am/proxy-14122	http://purl.org/collections/nl/am/t-5504
386	http://purl.org/collections/nl/am/proxy-33399	http://purl.org/collections/nl/am/t-14592
387	http://purl.org/collections/nl/am/proxy-14990	http://purl.org/collections/nl/am/t-5504
388	http://purl.org/collections/nl/am/proxy-55482	http://purl.org/collections/nl/am/t-22503
389	http://purl.org/collections/nl/am/proxy-26557	http://purl.org/collections/nl/am/t-15459
390	http://purl.org/collections/nl/am/proxy-72236	http://purl.org/collections/nl/am/t-22503
391	http://purl.org/collections/nl/am/proxy-24878	http://purl.org/collections/nl/am/t-22508
392	http://purl.org/collections/nl/am/proxy-71554	http://purl.org/collections/nl/am/t-22503
393	http://purl.org/collections/nl/am/proxy-32877	http://purl.org/collections/nl/am/t-22508
394	http://purl.org/collections/nl/am/proxy-66220	http://purl.org/collections/nl/am/t-14592
395	http://purl.org/collections/nl/am/proxy-28663	http://purl.org/collections/nl/am/t-5504
396	http://purl.org/collections/nl/am/proxy-41263	http://purl.org/collections/nl/am/t-22505
397	http://purl.org/collections/nl/am/proxy-20905	http://purl.org/collections/nl/am/t-15459
398	http://purl.org/collections/nl/am/proxy-30688	http://purl.org/collections/nl/am/t-22508
399	http://purl.org/collections/nl/am/proxy-5779	http://purl.org/collections/nl/am/t-22506
400	http://purl.org/collections/nl/am/proxy-73268	http://purl.org/collections/nl/am/t-14592
401	http://purl.org/collections/nl/am/proxy-47866	http://purl.org/collections/nl/am/t-5504
402	http://purl.org/collections/nl/am/proxy-57360	http://purl.org/collections/nl/am/t-22503
403	http://purl.org/collections/nl/am/proxy-67057	http://purl.org/collections/nl/am/t-5504
404	http://purl.org/collections/nl/am/proxy-69371	http://purl.org/collections/nl/am/t-22503
405	http://purl.org/collections/nl/am/proxy-20871	http://purl.org/collections/nl/am/t-5504
406	http://purl.org/collections/nl/am/proxy-28421	http://purl.org/collections/nl/am/t-15579
407	http://purl.org/collections/nl/am/proxy-21334	http://purl.org/collections/nl/am/t-15579
408	http://purl.org/collections/nl/am/proxy-32031	http://purl.org/collections/nl/am/t-15579
409	http://purl.org/collections/nl/am/proxy-51002	http://purl.org/collections/nl/am/t-22503
410	http://purl.org/collections/nl/am/proxy-28273	http://purl.org/collections/nl/am/t-15579
411	http://purl.org/collections/nl/am/proxy-38768	http://purl.org/collections/nl/am/t-22506
412	http://purl.org/collections/nl/am/proxy-56565	http://purl.org/collections/nl/am/t-22503
413	http://purl.org/collections/nl/am/proxy-24395	http://purl.org/collections/nl/am/t-22508
414	http://purl.org/collections/nl/am/proxy-14672	http://purl.org/collections/nl/am/t-15606
415	http://purl.org/collections/nl/am/proxy-33043	http://purl.org/collections/nl/am/t-15579
416	http://purl.org/collections/nl/am/proxy-44922	http://purl.org/collections/nl/am/t-14592
417	http://purl.org/collections/nl/am/proxy-65062	http://purl.org/collections/nl/am/t-22503
418	http://purl.org/collections/nl/am/proxy-11299	http://purl.org/collections/nl/am/t-5504
419	http://purl.org/collections/nl/am/proxy-27177	http://purl.org/collections/nl/am/t-15606
420	http://purl.org/collections/nl/am/proxy-62459	http://purl.org/collections/nl/am/t-22505
421	http://purl.org/collections/nl/am/proxy-30838	http://purl.org/collections/nl/am/t-15606
422	http://purl.org/collections/nl/am/proxy-51236	http://purl.org/collections/nl/am/t-22503
423	http://purl.org/collections/nl/am/proxy-42785	http://purl.org/collections/nl/am/t-22505
424	http://purl.org/collections/nl/am/proxy-40172	http://purl.org/collections/nl/am/t-22505
425	http://purl.org/collections/nl/am/proxy-28193	http://purl.org/collections/nl/am/t-15579
426	http://purl.org/collections/nl/am/proxy-64635	http://purl.org/collections/nl/am/t-22508
427	http://purl.org/collections/nl/am/proxy-58242	http://purl.org/collections/nl/am/t-22503
428	http://purl.org/collections/nl/am/proxy-46429	http://purl.org/collections/nl/am/t-22504
429	http://purl.org/collections/nl/am/proxy-7339	http://purl.org/collections/nl/am/t-15606
430	http://purl.org/collections/nl/am/proxy-33252	http://purl.org/collections/nl/am/t-15579
431	http://purl.org/collections/nl/am/proxy-72859	http://purl.org/collections/nl/am/t-22504
432	http://purl.org/collections/nl/am/proxy-32841	http://purl.org/collections/nl/am/t-22508
433	http://purl.org/collections/nl/am/proxy-40424	http://purl.org/collections/nl/am/t-22505
434	http://purl.org/collections/nl/am/proxy-41588	http://purl.org/collections/nl/am/t-22505
435	http://purl.org/collections/nl/am/proxy-18545	http://purl.org/collections/nl/am/t-15579
436	http://purl.org/collections/nl/am/proxy-20039	http://purl.org/collections/nl/am/t-15579
437	http://purl.org/collections/nl/am/proxy-6839	http://purl.org/collections/nl/am/t-15606
438	http://purl.org/collections/nl/am/proxy-75035	http://purl.org/collections/nl/am/t-5504
439	http://purl.org/collections/nl/am/proxy-58101	http://purl.org/collections/nl/am/t-22503
440	http://purl.org/collections/nl/am/proxy-38970	http://purl.org/collections/nl/am/t-22506
441	http://purl.org/collections/nl/am/proxy-58972	http://purl.org/collections/nl/am/t-22503
442	http://purl.org/collections/nl/am/proxy-66400	http://purl.org/collections/nl/am/t-22508
443	http://purl.org/collections/nl/am/proxy-73737	http://purl.org/collections/nl/am/t-15579
444	http://purl.org/collections/nl/am/proxy-15913	http://purl.org/collections/nl/am/t-5504
445	http://purl.org/collections/nl/am/proxy-74849	http://purl.org/collections/nl/am/t-5504
446	http://purl.org/collections/nl/am/proxy-24695	http://purl.org/collections/nl/am/t-15579
447	http://purl.org/collections/nl/am/proxy-24774	http://purl.org/collections/nl/am/t-5504
448	http://purl.org/collections/nl/am/proxy-46073	http://purl.org/collections/nl/am/t-14592
449	http://purl.org/collections/nl/am/proxy-48850	http://purl.org/collections/nl/am/t-22505
450	http://purl.org/collections/nl/am/proxy-33401	http://purl.org/collections/nl/am/t-14592
451	http://purl.org/collections/nl/am/proxy-69398	http://purl.org/collections/nl/am/t-22503
452	http://purl.org/collections/nl/am/proxy-711	http://purl.org/collections/nl/am/t-22503
453	http://purl.org/collections/nl/am/proxy-1713	http://purl.org/collections/nl/am/t-22503
454	http://purl.org/collections/nl/am/proxy-59474	http://purl.org/collections/nl/am/t-22503
455	http://purl.org/collections/nl/am/proxy-32442	http://purl.org/collections/nl/am/t-15606
456	http://purl.org/collections/nl/am/proxy-31224	http://purl.org/collections/nl/am/t-22508
457	http://purl.org/collections/nl/am/proxy-27017	http://purl.org/collections/nl/am/t-15459
458	http://purl.org/collections/nl/am/proxy-5785	http://purl.org/collections/nl/am/t-5504
459	http://purl.org/collections/nl/am/proxy-5504	http://purl.org/collections/nl/am/t-22508
460	http://purl.org/collections/nl/am/proxy-57863	http://purl.org/collections/nl/am/t-22503
461	http://purl.org/collections/nl/am/proxy-33117	http://purl.org/collections/nl/am/t-15459
462	http://purl.org/collections/nl/am/proxy-6363	http://purl.org/collections/nl/am/t-22504
463	http://purl.org/collections/nl/am/proxy-57867	http://purl.org/collections/nl/am/t-22503
464	http://purl.org/collections/nl/am/proxy-66813	http://purl.org/collections/nl/am/t-22508
465	http://purl.org/collections/nl/am/proxy-48192	http://purl.org/collections/nl/am/t-15606
466	http://purl.org/collections/nl/am/proxy-607	http://purl.org/collections/nl/am/t-22503
467	http://purl.org/collections/nl/am/proxy-11692	http://purl.org/collections/nl/am/t-22508
468	http://purl.org/collections/nl/am/proxy-15776	http://purl.org/collections/nl/am/t-5504
469	http://purl.org/collections/nl/am/proxy-26048	http://purl.org/collections/nl/am/t-5504
470	http://purl.org/collections/nl/am/proxy-11209	http://purl.org/collections/nl/am/t-15459
471	http://purl.org/collections/nl/am/proxy-28032	http://purl.org/collections/nl/am/t-5504
472	http://purl.org/collections/nl/am/proxy-9203	http://purl.org/collections/nl/am/t-5504
473	http://purl.org/collections/nl/am/proxy-65937	http://purl.org/collections/nl/am/t-22503
474	http://purl.org/collections/nl/am/proxy-70401	http://purl.org/collections/nl/am/t-22503
475	http://purl.org/collections/nl/am/proxy-73739	http://purl.org/collections/nl/am/t-15579
476	http://purl.org/collections/nl/am/proxy-38778	http://purl.org/collections/nl/am/t-22506
477	http://purl.org/collections/nl/am/proxy-53420	http://purl.org/collections/nl/am/t-22503
478	http://purl.org/collections/nl/am/proxy-60949	http://purl.org/collections/nl/am/t-22503
479	http://purl.org/collections/nl/am/proxy-59936	http://purl.org/collections/nl/am/t-22503
480	http://purl.org/collections/nl/am/proxy-48856	http://purl.org/collections/nl/am/t-22505
481	http://purl.org/collections/nl/am/proxy-25342	http://purl.org/collections/nl/am/t-22508
482	http://purl.org/collections/nl/am/proxy-63546	http://purl.org/collections/nl/am/t-5504
483	http://purl.org/collections/nl/am/proxy-3128	http://purl.org/collections/nl/am/t-5504
484	http://purl.org/collections/nl/am/proxy-41372	http://purl.org/collections/nl/am/t-22505
485	http://purl.org/collections/nl/am/proxy-68234	http://purl.org/collections/nl/am/t-14592
486	http://purl.org/collections/nl/am/proxy-27281	http://purl.org/collections/nl/am/t-15606
487	http://purl.org/collections/nl/am/proxy-1165	http://purl.org/collections/nl/am/t-22503
488	http://purl.org/collections/nl/am/proxy-55167	http://purl.org/collections/nl/am/t-22503
489	http://purl.org/collections/nl/am/proxy-32242	http://purl.org/collections/nl/am/t-15579
490	http://purl.org/collections/nl/am/proxy-29152	http://purl.org/collections/nl/am/t-5504
491	http://purl.org/collections/nl/am/proxy-50074	http://purl.org/collections/nl/am/t-22503
492	http://purl.org/collections/nl/am/proxy-43768	http://purl.org/collections/nl/am/t-22505
493	http://purl.org/collections/nl/am/proxy-63581	http://purl.org/collections/nl/am/t-22505
494	http://purl.org/collections/nl/am/proxy-38873	http://purl.org/collections/nl/am/t-22506
495	http://purl.org/collections/nl/am/proxy-6946	http://purl.org/collections/nl/am/t-15606
496	http://purl.org/collections/nl/am/proxy-50387	http://purl.org/collections/nl/am/t-22503
497	http://purl.org/collections/nl/am/proxy-57517	http://purl.org/collections/nl/am/t-22503
498	http://purl.org/collections/nl/am/proxy-55653	http://purl.org/collections/nl/am/t-22503
499	http://purl.org/collections/nl/am/proxy-42399	http://purl.org/collections/nl/am/t-22505
500	http://purl.org/collections/nl/am/proxy-9269	http://purl.org/collections/nl/am/t-5504
501	http://purl.org/collections/nl/am/proxy-10311	http://purl.org/collections/nl/am/t-22508
502	http://purl.org/collections/nl/am/proxy-10105	http://purl.org/collections/nl/am/t-22508
503	http://purl.org/collections/nl/am/proxy-53814	http://purl.org/collections/nl/am/t-22503
504	http://purl.org/collections/nl/am/proxy-38539	http://purl.org/collections/nl/am/t-22506
505	http://purl.org/collections/nl/am/proxy-42291	http://purl.org/collections/nl/am/t-22503
506	http://purl.org/collections/nl/am/proxy-52182	http://purl.org/collections/nl/am/t-22503
507	http://purl.org/collections/nl/am/proxy-63054	http://purl.org/collections/nl/am/t-22503
508	http://purl.org/collections/nl/am/proxy-30605	http://purl.org/collections/nl/am/t-15606
509	http://purl.org/collections/nl/am/proxy-37413	http://purl.org/collections/nl/am/t-22506
510	http://purl.org/collections/nl/am/proxy-9232	http://purl.org/collections/nl/am/t-5504
511	http://purl.org/collections/nl/am/proxy-10555	http://purl.org/collections/nl/am/t-22508
512	http://purl.org/collections/nl/am/proxy-60037	http://purl.org/collections/nl/am/t-22503
513	http://purl.org/collections/nl/am/proxy-72105	http://purl.org/collections/nl/am/t-22503
514	http://purl.org/collections/nl/am/proxy-42984	http://purl.org/collections/nl/am/t-22505
515	http://purl.org/collections/nl/am/proxy-32621	http://purl.org/collections/nl/am/t-15606
516	http://purl.org/collections/nl/am/proxy-2856	http://purl.org/collections/nl/am/t-22503
517	http://purl.org/collections/nl/am/proxy-7156	http://purl.org/collections/nl/am/t-15606
518	http://purl.org/collections/nl/am/proxy-23306	http://purl.org/collections/nl/am/t-15579
519	http://purl.org/collections/nl/am/proxy-51193	http://purl.org/collections/nl/am/t-22503
520	http://purl.org/collections/nl/am/proxy-58502	http://purl.org/collections/nl/am/t-22503
521	http://purl.org/collections/nl/am/proxy-13048	http://purl.org/collections/nl/am/t-15606
522	http://purl.org/collections/nl/am/proxy-46937	http://purl.org/collections/nl/am/t-15579
523	http://purl.org/collections/nl/am/proxy-45168	http://purl.org/collections/nl/am/t-14592
524	http://purl.org/collections/nl/am/proxy-31991	http://purl.org/collections/nl/am/t-15579
525	http://purl.org/collections/nl/am/proxy-65864	http://purl.org/collections/nl/am/t-22503
526	http://purl.org/collections/nl/am/proxy-52252	http://purl.org/collections/nl/am/t-22503
527	http://purl.org/collections/nl/am/proxy-21169	http://purl.org/collections/nl/am/t-15579
528	http://purl.org/collections/nl/am/proxy-69025	http://purl.org/collections/nl/am/t-14592
529	http://purl.org/collections/nl/am/proxy-3908	http://purl.org/collections/nl/am/t-22503
530	http://purl.org/collections/nl/am/proxy-32092	http://purl.org/collections/nl/am/t-15579
531	http://purl.org/collections/nl/am/proxy-57908	http://purl.org/collections/nl/am/t-22503
532	http://purl.org/collections/nl/am/proxy-50057	http://purl.org/collections/nl/am/t-22503
533	http://purl.org/collections/nl/am/proxy-47871	http://purl.org/collections/nl/am/t-22503
534	http://purl.org/collections/nl/am/proxy-54775	http://purl.org/collections/nl/am/t-22503
535	http://purl.org/collections/nl/am/proxy-60988	http://purl.org/collections/nl/am/t-22503
536	http://purl.org/collections/nl/am/proxy-66887	http://purl.org/collections/nl/am/t-5504
537	http://purl.org/collections/nl/am/proxy-8668	http://purl.org/collections/nl/am/t-15606
538	http://purl.org/collections/nl/am/proxy-67249	http://purl.org/collections/nl/am/t-15459
539	http://purl.org/collections/nl/am/proxy-57875	http://purl.org/collections/nl/am/t-22503
540	http://purl.org/collections/nl/am/proxy-14620	http://purl.org/collections/nl/am/t-15606
541	http://purl.org/collections/nl/am/proxy-24540	http://purl.org/collections/nl/am/t-5504
542	http://purl.org/collections/nl/am/proxy-28928	http://purl.org/collections/nl/am/t-15579
543	http://purl.org/collections/nl/am/proxy-19234	http://purl.org/collections/nl/am/t-5504
544	http://purl.org/collections/nl/am/proxy-20327	http://purl.org/collections/nl/am/t-15579
545	http://purl.org/collections/nl/am/proxy-1052	http://purl.org/collections/nl/am/t-22503
546	http://purl.org/collections/nl/am/proxy-70623	http://purl.org/collections/nl/am/t-22503
547	http://purl.org/collections/nl/am/proxy-69063	http://purl.org/collections/nl/am/t-15579
548	http://purl.org/collections/nl/am/proxy-14965	http://purl.org/collections/nl/am/t-5504
549	http://purl.org/collections/nl/am/proxy-16550	http://purl.org/collections/nl/am/t-15606
550	http://purl.org/collections/nl/am/proxy-23736	http://purl.org/collections/nl/am/t-15579
551	http://purl.org/collections/nl/am/proxy-4007	http://purl.org/collections/nl/am/t-22503
552	http://purl.org/collections/nl/am/proxy-64504	http://purl.org/collections/nl/am/t-15579
553	http://purl.org/collections/nl/am/proxy-40647	http://purl.org/collections/nl/am/t-22505
554	http://purl.org/collections/nl/am/proxy-40671	http://purl.org/collections/nl/am/t-22505
555	http://purl.org/collections/nl/am/proxy-55837	http://purl.org/collections/nl/am/t-22503
556	http://purl.org/collections/nl/am/proxy-8544	http://purl.org/collections/nl/am/t-15606
557	http://purl.org/collections/nl/am/proxy-29301	http://purl.org/collections/nl/am/t-15459
558	http://purl.org/collections/nl/am/proxy-60001	http://purl.org/collections/nl/am/t-22503
559	http://purl.org/collections/nl/am/proxy-73744	http://purl.org/collections/nl/am/t-15579
560	http://purl.org/collections/nl/am/proxy-72303	http://purl.org/collections/nl/am/t-22503
561	http://purl.org/collections/nl/am/proxy-68444	http://purl.org/collections/nl/am/t-14592
562	http://purl.org/collections/nl/am/proxy-2163	http://purl.org/collections/nl/am/t-22503
563	http://purl.org/collections/nl/am/proxy-63296	http://purl.org/collections/nl/am/t-14592
564	http://purl.org/collections/nl/am/proxy-45521	http://purl.org/collections/nl/am/t-14592
565	http://purl.org/collections/nl/am/proxy-5900	http://purl.org/collections/nl/am/t-15459
566	http://purl.org/collections/nl/am/proxy-44408	http://purl.org/collections/nl/am/t-15579
567	http://purl.org/collections/nl/am/proxy-23739	http://purl.org/collections/nl/am/t-15579
568	http://purl.org/collections/nl/am/proxy-63021	http://purl.org/collections/nl/am/t-22503
569	http://purl.org/collections/nl/am/proxy-57733	http://purl.org/collections/nl/am/t-22503
570	http://purl.org/collections/nl/am/proxy-50507	http://purl.org/collections/nl/am/t-22503
571	http://purl.org/collections/nl/am/proxy-59764	http://purl.org/collections/nl/am/t-22503
572	http://purl.org/collections/nl/am/proxy-19361	http://purl.org/collections/nl/am/t-15459
573	http://purl.org/collections/nl/am/proxy-32384	http://purl.org/collections/nl/am/t-5504
574	http://purl.org/collections/nl/am/proxy-4379	http://purl.org/collections/nl/am/t-22503
575	http://purl.org/collections/nl/am/proxy-21193	http://purl.org/collections/nl/am/t-15579
576	http://purl.org/collections/nl/am/proxy-40122	http://purl.org/collections/nl/am/t-22505
577	http://purl.org/collections/nl/am/proxy-47876	http://purl.org/collections/nl/am/t-22503
578	http://purl.org/collections/nl/am/proxy-32975	http://purl.org/collections/nl/am/t-22508
579	http://purl.org/collections/nl/am/proxy-42332	http://purl.org/collections/nl/am/t-22503
580	http://purl.org/collections/nl/am/proxy-40299	http://purl.org/collections/nl/am/t-22505
581	http://purl.org/collections/nl/am/proxy-52965	http://purl.org/collections/nl/am/t-22503
582	http://purl.org/collections/nl/am/proxy-2679	http://purl.org/collections/nl/am/t-22503
583	http://purl.org/collections/nl/am/proxy-39521	http://purl.org/collections/nl/am/t-22506
584	http://purl.org/collections/nl/am/proxy-50255	http://purl.org/collections/nl/am/t-22503
585	http://purl.org/collections/nl/am/proxy-42778	http://purl.org/collections/nl/am/t-22505
586	http://purl.org/collections/nl/am/proxy-32387	http://purl.org/collections/nl/am/t-5504
587	http://purl.org/collections/nl/am/proxy-23416	http://purl.org/collections/nl/am/t-22508
588	http://purl.org/collections/nl/am/proxy-40042	http://purl.org/collections/nl/am/t-22505
589	http://purl.org/collections/nl/am/proxy-11175	http://purl.org/collections/nl/am/t-22508
590	http://purl.org/collections/nl/am/proxy-5449	http://purl.org/collections/nl/am/t-22508
591	http://purl.org/collections/nl/am/proxy-53923	http://purl.org/collections/nl/am/t-22503
592	http://purl.org/collections/nl/am/proxy-465	http://purl.org/collections/nl/am/t-22503
593	http://purl.org/collections/nl/am/proxy-29227	http://purl.org/collections/nl/am/t-5504
594	http://purl.org/collections/nl/am/proxy-8890	http://purl.org/collections/nl/am/t-15606
595	http://purl.org/collections/nl/am/proxy-39520	http://purl.org/collections/nl/am/t-22506
596	http://purl.org/collections/nl/am/proxy-65456	http://purl.org/collections/nl/am/t-22503
597	http://purl.org/collections/nl/am/proxy-20452	http://purl.org/collections/nl/am/t-5504
598	http://purl.org/collections/nl/am/proxy-68586	http://purl.org/collections/nl/am/t-14592
599	http://purl.org/collections/nl/am/proxy-32386	http://purl.org/collections/nl/am/t-5504
600	http://purl.org/collections/nl/am/proxy-52809	http://purl.org/collections/nl/am/t-22503
601	http://purl.org/collections/nl/am/proxy-52934	http://purl.org/collections/nl/am/t-22503
602	http://purl.org/collections/nl/am/proxy-27753	http://purl.org/collections/nl/am/t-5504
603	http://purl.org/collections/nl/am/proxy-61799	http://purl.org/collections/nl/am/t-22505
604	http://purl.org/collections/nl/am/proxy-21860	http://purl.org/collections/nl/am/t-15579
605	http://purl.org/collections/nl/am/proxy-1034	http://purl.org/collections/nl/am/t-22503
606	http://purl.org/collections/nl/am/proxy-9215	http://purl.org/collections/nl/am/t-5504
607	http://purl.org/collections/nl/am/proxy-21907	http://purl.org/collections/nl/am/t-5504
608	http://purl.org/collections/nl/am/proxy-8853	http://purl.org/collections/nl/am/t-15606
609	http://purl.org/collections/nl/am/proxy-24543	http://purl.org/collections/nl/am/t-5504
610	http://purl.org/collections/nl/am/proxy-33125	http://purl.org/collections/nl/am/t-15459
611	http://purl.org/collections/nl/am/proxy-41770	http://purl.org/collections/nl/am/t-22505
612	http://purl.org/collections/nl/am/proxy-50336	http://purl.org/collections/nl/am/t-22503
613	http://purl.org/collections/nl/am/proxy-57239	http://purl.org/collections/nl/am/t-22503
614	http://purl.org/collections/nl/am/proxy-18600	http://purl.org/collections/nl/am/t-15579
615	http://purl.org/collections/nl/am/proxy-41	http://purl.org/collections/nl/am/t-22504
616	http://purl.org/collections/nl/am/proxy-68512	http://purl.org/collections/nl/am/t-14592
617	http://purl.org/collections/nl/am/proxy-48968	http://purl.org/collections/nl/am/t-22504
618	http://purl.org/collections/nl/am/proxy-67697	http://purl.org/collections/nl/am/t-14592
619	http://purl.org/collections/nl/am/proxy-69824	http://purl.org/collections/nl/am/t-22503
620	http://purl.org/collections/nl/am/proxy-45945	http://purl.org/collections/nl/am/t-14592
621	http://purl.org/collections/nl/am/proxy-40882	http://purl.org/collections/nl/am/t-22505
622	http://purl.org/collections/nl/am/proxy-53881	http://purl.org/collections/nl/am/t-22503
623	http://purl.org/collections/nl/am/proxy-51707	http://purl.org/collections/nl/am/t-22503
624	http://purl.org/collections/nl/am/proxy-62562	http://purl.org/collections/nl/am/t-5504
625	http://purl.org/collections/nl/am/proxy-20730	http://purl.org/collections/nl/am/t-15579
626	http://purl.org/collections/nl/am/proxy-37866	http://purl.org/collections/nl/am/t-22506
627	http://purl.org/collections/nl/am/proxy-57529	http://purl.org/collections/nl/am/t-22503
628	http://purl.org/collections/nl/am/proxy-65706	http://purl.org/collections/nl/am/t-22503
629	http://purl.org/collections/nl/am/proxy-4116	http://purl.org/collections/nl/am/t-5504
630	http://purl.org/collections/nl/am/proxy-47667	http://purl.org/collections/nl/am/t-5504
631	http://purl.org/collections/nl/am/proxy-39377	http://purl.org/collections/nl/am/t-22506
632	http://purl.org/collections/nl/am/proxy-29023	http://purl.org/collections/nl/am/t-15579
633	http://purl.org/collections/nl/am/proxy-10741	http://purl.org/collections/nl/am/t-22508
634	http://purl.org/collections/nl/am/proxy-73473	http://purl.org/collections/nl/am/t-22505
635	http://purl.org/collections/nl/am/proxy-20916	http://purl.org/collections/nl/am/t-15459
